Geneid	species	chr	gstart	gend	gstrand	Length	mhf1	mhf2	mhm1	mhm2	mlf1	mlf2	mlm1	mlm2
Mcm9	mmu	chr10	53412411	53507251	-	12161	5.110574365956956	5.007539920637817	5.100394822707595	6.959973828739981	6.5091425648013255	6.793969783003124	6.738371726140783	6.306836440146032
Mcmbp	mmu	chr7	128298165	128342153	-	4171	25.55287182978478	27.141707973204973	29.986804043849826	24.40395886786044	31.021048799818928	25.38522042951555	38.16613745686139	29.32678944667905
Mcoln1	mmu	chr8	3550458	3565232	+	2754	20.442297463827824	21.67128621116366	21.105082024996946	30.042418678485234	36.416013808483086	39.39449145493284	40.16069548779907	42.82341942859156
Mcoln2	mmu	chr3	145855552	145901269	+	4630	0.12464815526724284	0.5049620088038135	0.439689208854103	0.4405046727050621	0.7036910880866297	0.8426629188220929	0.8625115809460202	0.18920509320438098
Mcph1	mmu	chr8	18645132	18858105	+	31743	5.318321291402361	4.712978748835592	5.320239427134647	3.6121383161815093	5.629528704693038	4.318647458963226	5.821953171385636	5.676152796131429
Mcpt4	mmu	chr14	56297201	56299767	-	990	1.2464815526724284	3.2401728898244695	1.8466946771872328	0.08810093454101242	0	0	0	0
Mcrip1	mmu	chr11	120433714	120440553	-	1694	36.48036010821307	32.31756856344406	29.635052676766545	14.096149526561987	16.41945872202136	15.6419304306351	17.681487409393416	19.235851142445398
Mcrip2	mmu	chr17	26082672	26087713	-	1104	78.81918351398656	60.89000222825984	58.30278909405406	42.02414577606292	28.499489067508506	31.705192320681245	20.322929126040602	31.912592387138925
Mcrs1	mmu	chr15	99140698	99149842	-	2056	13.877494619753035	12.455729550494064	8.70584633531124	3.964542054345559	4.456710224548655	3.9499824319785604	2.3719068476015557	5.297742609722667
Mctp1	mmu	chr13	76530481	77181396	+	12073	2.160568024632209	4.039696070430508	1.8027257563018224	0.17620186908202484	0.11728184801443829	0.21066572970552322	0.21562789523650505	0.06306836440146033
Mctp2	mmu	chr7	71727575	71956850	-	7445	0.08309877017816189	0.25248100440190674	0.2638135253124618	10.57211214492149	20.231118782490604	15.536597565782337	26.737859009326627	21.380175532095052
Mcts1	mmu	chrX	37653682	37702401	+	4114	26.051464450853754	21.376725039361435	21.280957708538587	39.821622412537614	69.02036755649694	59.30240291210479	53.74525288769888	67.42008154516108
Mcts2	mmu	chr2	152529068	NA	+	799	7.021846080054679	4.797139083636228	4.9245191391659535	6.255166352411882	8.561574905053995	3.8973159995521796	6.091488040431268	7.75740882137962
Mcu	mmu	chr10	59282806	59453231	-	3845	16.079612029474326	15.02261976191345	16.09262504406017	39.116814936209515	22.283551122743276	43.028475292353114	23.611254528397303	20.938696981284828
Mcub	mmu	chr3	129708609	129763855	-	1429	2.243666794810371	1.388645524210487	1.8466946771872328	0	0.23456369602887658	0.052666432426380805	0.10781394761825253	0.12613672880292065
Mcur1	mmu	chr13	43691882	43714284	-	5254	55.92547232990295	57.22902766443219	67.75610708441728	40.526429888865714	45.3294342575804	39.2364921576537	43.77246273301053	43.580239801409085
Mdc1	mmu	chr17	36152390	36170562	+	7529	16.079612029474326	21.50296554156239	17.19184806619543	11.805525228495664	15.598485785920293	18.643917078938806	19.406510571285455	16.460843108781145
Mdfi	mmu	chr17	48126253	48145616	-	3138	1.1633827824942664	3.6188943964273297	1.011285180364437	1.3215140181151863	0.7623320120938489	1.3166608106595201	0.37734881666388387	0.7568203728175239
Mdfic	mmu	chr6	15720660	15802168	+	3769	16.952149116345026	16.20086444912235	17.27978590796625	44.84337568137532	31.724739887905557	19.065248538349852	43.07167207349188	32.16486584474477
Mdga1	mmu	chr17	30046930	30107557	-	8297	13.21270445832774	7.237788792854659	9.013628781509112	0.08810093454101242	0.410486468050534	0.15799929727914241	0.05390697380912626	0.18920509320438098
Mdga2	mmu	chr12	66512832	67269323	-	18131	0.16619754035632378	0.46288184140349564	0.439689208854103	0.08810093454101242	0	0	0	0
Mdh1	mmu	chr11	21506692	21521934	-	1958	1441.0988724296835	1529.7403255037525	1763.681354555578	426.1442203748771	910.6349089081061	822.7023409324945	981.8616209594257	907.1122851862038
Mdh2	mmu	chr5	135807503	135819240	+	1282	996.5204519765174	903.208713080421	1031.9066042596944	181.04742048178053	200.43467825667503	203.8190934900937	200.80347743899532	219.41483975268048
Mdk	mmu	chr2	91760150	91762642	-	1406	2.825358186057504	3.99761590303019	1.4949433101039502	1.1453121490331615	1.1141775561371638	0.7899964863957121	0.808604607136894	0.9460254660219048
Mdm1	mmu	chr10	117977446	118004904	+	6017	4.695080515066147	4.628818414034956	3.913233958801517	1.7620186908202484	2.697482504332081	2.5806551888926594	2.479720795219808	2.144324389649651
Mdm2	mmu	chr10	117524780	117546663	-	7415	49.485317641095406	45.95154280114702	45.55180203728507	40.79073269248875	39.05485538880795	43.76580534632245	33.69185863070391	37.08419826805867
Mdm4	mmu	chr1	132913843	132958325	-	7436	104.74599980957306	77.21710717958314	55.57671599915862	102.81379060936149	135.92966184873399	115.07615485164206	106.89752906349737	129.41628375179658
Mdn1	mmu	chr4	32656867	32775207	+	18232	26.259211376299156	22.597049893970652	19.302356268695124	34.35936447099485	45.153511485558745	19.065248538349852	35.03953297593207	44.02171835221931
Mdp1	mmu	chr14	55895346	55897908	-	1735	58.2106885098024	35.4735811184679	49.99266304671151	20.70371961713792	20.993450794584454	15.69459686306148	19.460417545094582	22.578474455722798
Me1	mmu	chr9	86463416	86577967	-	3654	61.99168255290877	69.81099771712721	86.04717817274796	89.95105416637368	106.9024044651605	496.53912491591825	194.8198033461823	102.92757070318325
Me2	mmu	chr18	73898025	73948509	-	8547	7.271142390589166	12.413649383093746	11.300012667550448	2.9954317743944223	3.8116600604692445	3.1599859455828483	3.072697507120197	2.775008033664254
Me3	mmu	chr7	89281492	89503253	+	13928	60.57900345988002	61.521204739264604	78.39658593868657	0.08810093454101242	0.46912739205775317	0.526664324263808	0.37734881666388387	0.44147855081022225
Mea1	mmu	chr17	46989727	46994052	+	1733	18.03243312866113	14.138936246506777	18.335040009216097	39.821622412537614	38.937573540793515	40.500486535886836	34.015300473558675	39.73306957292
Meaf6	mmu	chr4	124978883	125007031	+	9487	20.483846848916905	18.683594325741097	17.983288642132813	17.79638877728451	18.589172910288468	15.431264700929576	15.093952666555353	17.65914203240889
Meak7	mmu	chr8	120486802	120505155	-	3330	11.509179669675422	15.275100766315356	13.278614107393912	6.783771959657956	7.681961044945708	11.375949404098254	12.883766740381176	9.71252811782489
Mecom	mmu	chr3	30005445	30563937	-	9757	19.90215545766977	16.579585955725207	21.149050945882355	0.9691102799511366	0.8796138601082872	2.2646565943343746	1.1320464499916516	1.387504016832127
Mecp2	mmu	chrX	73070198	73129296	-	10661	46.99235453575055	56.26118381422488	44.8043303822331	16.03437008646426	25.508801943140327	25.121888267383643	27.81599848550915	24.848935574175368
Mecr	mmu	chr4	131570755	131595097	+	4168	17.326093582146754	17.16870829932966	17.41169267062248	32.94974951833865	46.03312534566703	31.968524482813148	42.04743957111849	52.09446899560623
Med1	mmu	chr11	98042980	98084121	-	8127	38.72402690302344	39.38703668669745	40.93506534431699	29.0733083985341	59.403256019313	40.13182150890217	57.78827592338335	60.54562982540191
Med10	mmu	chr13	69950467	69964213	+	2982	13.088056303060497	9.67843850207309	9.717131515675677	17.972590646366534	16.30217687400692	13.219274539021582	12.236883054671662	16.90232165959137
Med11	mmu	chr11	70342744	70344558	+	908	5.27677190631328	3.787215066028601	3.8252961170306965	10.395910275839466	10.027598005234474	9.637957134027687	7.49306935946855	9.71252811782489
Med12	mmu	chrX	100317697	100342540	+	8447	57.62899711855527	49.528357030174035	41.242847790514865	54.88688221905074	51.076244810287875	57.880409236592506	47.54595089964936	51.589922080394544
Med12l	mmu	chr3	58912820	59223792	+	11070	9.307062259954131	11.698286537288345	8.002343601144675	16.827278497333374	4.280787452526997	16.537259781883574	5.2289764594852475	4.162512050496382
Med13	mmu	chr11	86157859	86248422	-	10540	45.371928517276395	55.04085895961567	48.27787513218051	36.73808970360218	47.616430293861946	38.34116280640522	56.871857368628206	41.68818886936528
Med13l	mmu	chr5	118698675	118903305	+	10382	24.015544581488786	36.9043068100787	32.0093744045787	17.179682235497424	18.999659378339004	14.641268214533863	21.886231366505264	18.605167498430795
Med14	mmu	chrX	12541607	12628813	-	9772	21.56413086123301	32.23340822864343	27.34866879072521	15.153360741054136	17.944122746209057	17.221923403426523	22.425301104596524	14.947202363146097
Med15	mmu	chr16	17469072	17540811	-	4940	25.55287182978478	25.206020272790354	22.775901018642536	43.08135699055507	42.397388057219445	33.706516752883715	41.23883496398159	43.0756928861974
Med16	mmu	chr10	79730540	79744772	-	3307	24.347939662201433	31.139323876235164	33.15256634759937	14.800957002890087	19.644709542418415	16.642592646736333	17.411952540347784	18.857440956036637
Med17	mmu	chr9	15171647	15191202	-	7313	12.547914296902446	11.572046035087391	11.871608639060781	15.681966348300211	18.00276367021628	11.902613728362063	17.73539438320254	18.226757312022034
Med18	mmu	chr4	132186040	132191232	-	1677	1.495777863206914	1.6411265286123937	1.3190676265623091	2.290624298066323	1.8765095682310127	1.1586615133803777	1.8867440833194191	1.9551192964452702
Med19	mmu	chr2	84508746	84518559	+	2059	11.342982129319099	12.834451057096926	11.300012667550448	12.246029901200727	14.42566730577591	13.956604592990914	14.662696876082343	13.748903439518351
Med20	mmu	chr17	47922510	47935176	+	5706	20.400748078738744	14.980539594513132	19.610138714892994	30.394822416649284	43.51156561335661	33.81184961773648	35.63250968783246	43.454103072606166
Med21	mmu	chr6	146544077	146552098	+	780	20.982439469985877	15.822142942519488	16.400407490258043	25.725472885975627	21.99034650270718	20.697907943567657	19.460417545094582	22.704611184525717
Med22	mmu	chr2	26795279	26800654	-	3576	17.783136818126646	16.15878428172203	19.522200873122173	20.79182055167893	24.74646993104648	27.96587561840821	29.54102164740119	24.596662116569526
Med23	mmu	chr10	24745884	24789427	+	4946	18.115531898839293	18.052391814736332	16.04865612317476	13.83184672293895	15.070717469855321	16.484593349457192	15.633022404646617	13.938108532722731
Med24	mmu	chr11	98595423	98620245	-	3513	41.59093447417003	50.58036121518198	47.83818592332641	23.69915139153234	24.10141976696707	19.065248538349852	23.611254528397303	25.668824311394353
Med25	mmu	chr7	44526189	44544771	-	5632	44.83178651111834	61.43704440446397	49.64091167962823	27.31128970771385	35.65368179638924	28.75587210480392	30.673068097392843	35.4444207936207
Med26	mmu	chr8	73248402	73302154	-	3040	6.647901614252952	6.059544105645761	6.639307053696956	6.343267286952894	5.864092400721915	3.791983134699418	5.606325276149131	6.8744517197591755
Med27	mmu	chr2	29236822	29414802	+	3552	8.143679477459866	7.99523180606038	9.189504465050753	5.726560745165807	7.447397348916832	4.687312485947892	7.007906595186414	8.892639380605905
Med28	mmu	chr5	45677571	45686626	+	4568	28.087384320218717	22.26040855476811	23.12765238572582	17.267783170038435	21.462578186642208	16.16859475489891	17.57367346177516	19.36198787124832
Med29	mmu	chr7	28084672	28092115	-	2162	14.126790930287521	10.6462823522804	8.925690939738292	17.620186908202484	17.650918126172964	14.851933944239388	13.315022530854186	18.226757312022034
Med30	mmu	chr15	52575841	52593827	+	871	6.232407763362142	6.227864775247032	6.463431370155314	5.5503588760837825	7.154192728880735	5.4246425399172225	6.145395014240394	5.991494618138731
Med31	mmu	chr11	72102550	72106418	-	1161	6.855648539698356	4.839219251036545	5.188332664478415	4.845551399755683	5.160401312635285	2.8966537834509443	3.3422323761658284	4.9193324233139055
Med4	mmu	chr14	73747489	73755985	+	1304	17.61693927777032	15.359261101115992	16.532314252914272	15.858168217382236	12.197312193501583	11.586615133803777	11.53609239515302	13.496629981912509
Med6	mmu	chr12	81620331	81641782	-	1128	7.89438316692538	7.448189629856248	7.738530075832213	13.12703924661085	14.542949153790348	13.324607403874344	11.96734818562603	14.884133998744637
Med7	mmu	chr11	46327742	46332427	+	2727	10.304247502092075	10.057160008675952	9.629193673904856	19.822710271727793	19.76199139043285	14.37793605240196	20.05339425699497	18.352894040824953
Med8	mmu	chr4	118266495	118272308	+	2137	18.738772675175507	13.12901222889915	13.366551949164732	38.500108394422426	46.44361181371757	40.02648864404941	41.61618378064548	46.35524783507334
Med9	mmu	chr11	59839040	59854132	+	3013	20.940890084896797	20.53512169135508	24.094968645204844	8.193386912314155	7.5646791969312694	7.741965566677978	8.301673966605444	7.442066999372319
Medag	mmu	chr5	149335214	149355188	+	3199	20.816241929629552	25.0797797705894	21.105082024996946	0.17620186908202484	0.2932046200360957	0.263332162131904	0.1617209214273788	0.18920509320438098
Mef2a	mmu	chr7	66880911	67022606	-	10080	159.13414489118003	161.20912131061743	189.98970714585792	39.821622412537614	34.83270886028817	36.86650269846656	43.826369706819655	34.119985141190035
Mef2c	mmu	chr13	83652136	83815198	+	56354	51.521237510460374	54.24133577900963	68.6794544230109	3.2597345780174596	2.1697141882671085	3.5813174049938947	1.8328371095102929	1.8289825676423495
Mef2d	mmu	chr3	88049248	88079391	+	5831	140.97706360725164	156.95902440318534	140.92039143774002	64.40178314948008	42.5733108292411	51.82376950755871	48.24674155916801	45.409222369051434
Mefv	mmu	chr16	3524838	3536073	-	3607	0.12464815526724284	0.21040083700158893	0.0879378417708206	0.8810093454101242	0.5277683160649723	1.053328648527616	0.4312557904730101	0.5045469152116826
Meg3	mmu	chr12	109506879	109538163	+	12957	28.212032475485962	22.807450730972242	20.181734686403328	1.5858168217382236	2.404277884295985	0.8426629188220929	1.9945580309376718	2.270461118452572
Megf10	mmu	chr18	57266162	57430539	+	7514	1.2880309377615093	2.4406497092184316	1.5389122309893606	0.08810093454101242	0	0	0	0.06306836440146033
Megf11	mmu	chr9	64291556	64618584	+	9751	0.6232407763362142	0.16832066960127115	0.439689208854103	0.7048074763280994	0.7036910880866297	0.263332162131904	0.21562789523650505	0.31534182200730165
Megf6	mmu	chr4	154255156	154360177	+	7247	7.520438701123651	13.88645524210487	4.6167366929680815	0.4405046727050621	1.4660231001804787	1.105995080953997	0.9164185547551464	0.8198887372189843
Megf8	mmu	chr7	25016589	25065342	+	10040	51.47968812537129	76.45966416637742	54.65336866056501	24.139656064237403	14.48430822978313	18.117252754674997	16.064278195119627	14.505723812335875
Megf9	mmu	chr4	70350164	70453165	-	3062	3.033105111502909	6.312025110047668	5.979773240415801	0.616706541787087	3.0493280483753957	2.949320215877325	10.943115683252632	2.5858029404598732
Meig1	mmu	chr2	3410080	3423685	-	1118	1.661975403563238	0.5049620088038135	0.9233473385936164	0	0	0	0.10781394761825253	0.12613672880292065
Meiob	mmu	chr17	25023275	25058762	+	2076	0.12464815526724284	0.25248100440190674	0.2198446044270515	8.01718504323213	14.836153773826444	11.481282268951016	12.722045818953799	12.676741244693526
Meis1	mmu	chr11	18830428	18968992	-	3688	18.281729439195615	20.53512169135508	23.30352806926746	4.228844857968596	8.385652133032337	6.425304756018458	6.900092647568162	8.072750643386922
Meis2	mmu	chr2	115691745	115897925	-	8109	13.669747694307631	22.26040855476811	25.545943034423384	6.871872894198969	4.10486468050534	4.634646053521511	4.150836983302722	4.730127330109524
Meis3	mmu	chr7	15908684	15920435	+	2665	4.196487893997175	6.8590672862518	4.3089542467702096	2.2025233635253105	1.3487412521660405	2.422655891613517	0.808604607136894	1.576709110036508
Melk	mmu	chr4	44300876	44364301	+	2955	0.9556358570488618	0.46288184140349564	0.3517513670832824	0.3524037381640497	0.6450501640794106	0.21066572970552322	0.21562789523650505	0.44147855081022225
Memo1	mmu	chr17	74493759	74602571	-	16036	44.45784204531661	29.582357682423403	42.82572894238963	32.42114391109257	36.53329565649753	34.54917967170581	39.08255601161654	37.33647172566451
Men1	mmu	chr19	6385009	6390924	+	3040	14.999328017158222	13.255252731100104	12.091453243487834	20.175114009891843	25.684724715161988	25.06922183495726	28.355068223600416	28.88531089586883
Meox1	mmu	chr11	101768336	101785309	-	2337	19.569760376957124	11.445805532886439	13.630365474477193	0.4405046727050621	0.7036910880866297	0.47399789183742724	0.6468836857095152	0.6937520084160635
Meox2	mmu	chr12	37158539	37229533	+	2360	19.36201345151172	12.5398898852947	13.630365474477193	0.17620186908202484	0	0.052666432426380805	0	0
Mepce	mmu	chr5	137780168	137784963	-	3276	29.666260953603796	25.584741779393216	23.611310515465334	32.59734578017459	32.83891744404272	22.383233781211842	27.223021773608764	34.183053505591495
Mertk	mmu	chr2	128540835	128644927	+	7378	15.747216948761679	15.569661938117582	12.794955977654398	43.43376072871912	31.255612495847807	42.34381167081017	27.276928747417887	31.53418220073016
