geneid	refseqacc	start	end	strand	chr	chrlen	fibroblastF	fibroblastM	heartF	heartM	liverF	liverM
WDR89	NC_041741.1	327889	342461	+	chr14	52889406	21.755635201764576	24.528297346008394	10.636908752235238	6.52849779477032	9.057465932774438	6.100577352844158
PPP2R5E	NC_041741.1	356245	437959	+	chr14	52889406	25.34476283657345	23.88054301468775	15.195583931764626	15.576766668223922	19.954729633143682	19.205521295990867
LOC114816490	NC_041741.1	440158	444839	-	chr14	52889406	2.0706505585435826	2.7205681915467057	3.3430284649882176	3.8941916670559804	3.325788272190614	1.8075784749167876
RHOJ	NC_041741.1	460426	478152	-	chr14	52889406	89.59014749965235	69.1801625850448	27.149443291419463	39.40005686668404	14.859905045958062	20.41057361260206
KCNH5	NC_041741.1	513323	608304	+	chr14	52889406	6.018690956833347	5.484320005181454	7.496488073003881	6.872102941863496	9.41127319577344	17.171995511709483
SNAPC1	NC_041741.1	661460	671669	-	chr14	52889406	29.651715998344105	34.67644853669849	27.149443291419463	36.07854044478335	44.650476590473986	30.427570994432592
HIF1A	NC_041741.1	681033	723539	-	chr14	52889406	184.97811656322673	189.36018285606832	53.48845543981148	60.93264608452299	116.19030516887209	99.41681612042332
LOC114816696	NC_041741.1	685377	688914	+	chr14	52889406	27.995195551509237	31.999063967239824	10.839516537992099	10.193619363764185	14.29381342515966	14.309996259757902
PRKCH	NC_041741.1	746965	795201	-	chr14	52889406	2.843693433733187	2.5046500811064907	82.76528048167799	113.61876863880978	35.73453356289915	48.955250362329664
SLC38A6	NC_041741.1	835483	879367	-	chr14	52889406	11.650860476071893	23.232788683367104	8.50952700178819	7.330243137987728	22.926710642335294	31.78325485062018
TRMT5	NC_041741.1	880263	888908	+	chr14	52889406	37.46497077258189	43.1404384659549	23.806414826431247	21.53258921783895	37.50356987789416	34.343991023418965
MNAT1	NC_041741.1	888906	991665	-	chr14	52889406	7.564776707212555	9.629947725633578	10.94082043087053	15.69130171725498	18.89330784414668	16.569469353403885
SIX4	NC_041741.1	1003155	1016681	+	chr14	52889406	0.6626081787339465	2.0296302381380182	1.9247739646901858	1.374420588372699	1.4859905045958062	2.5607361727987823
SIX1	NC_041741.1	1048824	1051067	+	chr14	52889406	0.8006515493035187	1.8568957497858467	0.7091272501490158	1.374420588372699	1.2737061467964053	1.8075784749167876
PPM1A	NC_041741.1	1150057	1183559	-	chr14	52889406	69.35298937415307	66.28685990514592	92.38915030512892	106.173990451791	103.52400515350783	98.81428996211773
PCNX4	NC_041741.1	1209801	1229878	-	chr14	52889406	13.969989101640705	22.844136084574718	31.40420679231356	24.85410563973964	19.600922370144684	20.56120515217846
RTN1	NC_041741.1	1311673	1358089	+	chr14	52889406	2.1258679067714117	0.820488819672816	34.84853915018021	44.66866912211272	2.618173746192611	2.711367712375181
LOC100087003	NC_041741.1	1384509	1392407	-	chr14	52889406	72.4727695490254	51.518061151035234	60.073208476909485	51.88437721106939	52.92956654465062	77.80119019121007
L3HYPDH	NC_041741.1	1393451	1399767	+	chr14	52889406	77.69080895655523	64.343596911184	54.704102154352654	48.5628607891687	13.232391636162655	18.377047828320674
DAAM1	NC_041741.1	1417019	1481900	-	chr14	52889406	13.69390236050156	21.462260177757344	42.75024279469781	41.23261765118097	24.483462599530903	32.46109677871398
LOC100086831	NC_041741.1	1508627	1515510	+	chr14	52889406	0.3865214375948021	0.3886525987923865	6.07823357270585	9.277338971515718	6.368530733982027	5.573366964326762
DACT1	NC_041741.1	1555112	1566202	-	chr14	52889406	40.03257746517593	17.230265213129137	10.130389287843084	9.964549265702068	4.95330168198602	7.531576978819948
KIAA0586	NC_041741.1	1604535	1682481	-	chr14	52889406	7.288689966073411	7.902602842111859	9.218654251937206	7.788383334111961	65.38358220221548	46.62046149889548
TIMM9	NC_041741.1	1687667	1693008	+	chr14	52889406	16.42716109777909	16.237041905104146	18.13339682523912	24.73957059070858	13.444675993962056	13.707470101452305
TOMM20L	NC_041741.1	1693140	1697729	-	chr14	52889406	1.2423903351261496	1.0795905522010736	2.633901214839202	3.7796566180249225	2.1228435779940087	2.636051942586982
ARID4A	NC_041741.1	1701043	1749914	-	chr14	52889406	53.03626297282963	66.54596163767418	28.365090005960635	28.290157110671387	24.624985504730503	21.239047080272254
PSMA3	NC_041741.1	1770497	1791922	-	chr14	52889406	153.47661939925035	146.17656076802538	162.99796364139522	210.7444902171472	204.99592818162145	165.16748314552146
ACTR10	NC_041741.1	1801494	1817820	-	chr14	52889406	79.78906818921273	71.16660920109477	291.24869202548865	354.1423716040321	110.74167331868746	102.4294469119513
ARMH4	NC_041741.1	1830841	1869205	+	chr14	52889406	24.240415872016875	20.253118759292143	13.878633324345024	9.506409069577835	1.8397977675948076	1.9582100144931864
NAA30	NC_041741.1	1990416	2007259	-	chr14	52889406	23.27411227802987	26.644294828322497	29.378128934744943	36.99482083703182	30.85199333351293	23.724467483282837
AP5M1	NC_041741.1	2033932	2047955	-	chr14	52889406	26.062588363535227	28.155721601404	16.613838432062657	14.43141617791334	37.29128552009475	27.565571742481012
EXOC5	NC_041741.1	2048218	2082637	+	chr14	52889406	212.4763559806855	220.66830886989945	155.7040833541482	254.15327379991825	143.2919415145956	91.96055491139157
TMEM260	NC_041741.1	2360740	2397593	-	chr14	52889406	19.65737596910708	32.64681829856047	32.31594182821944	26.801201473267632	35.52224920509975	38.71230567113454
KTN1	NC_041741.1	2538076	2599486	-	chr14	52889406	196.24245560170382	285.6596601124041	88.74221016150541	143.39788138688493	41.04164250788417	35.85030641918296
LOC120638810	NC_041741.1	2624408	2639751	-	chr14	52889406	3.865214375948021	4.534280319244509	2.1273817504470474	1.6034906864348155	1.202944694196605	1.2050523166111917
ATG14	NC_041741.1	2639539	2650805	+	chr14	52889406	41.05409840739077	50.1793688663059	53.8936710113252	43.86692377889531	29.507525734116722	32.68704408807857
FBXO34	NC_041741.1	2653189	2654730	-	chr14	52889406	5.576952171010716	4.318362208804294	6.280841358462712	8.246523530236194	5.307108944985022	7.38094543924355
LOC114816376	NC_041741.1	2654807	2676407	-	chr14	52889406	1.518477076265294	1.3386922847293312	2.329989536203909	1.9470958335279902	1.910559220194608	2.184157323857785
LGALS3	NC_041741.1	2708752	2721317	-	chr14	52889406	1792.051428060072	1991.3695489680124	61.28885519145066	47.41751029885812	53.84946542844803	27.49025597269281
MAPK1IP1L	NC_041741.1	2735480	2743480	-	chr14	52889406	27.19454400220572	24.830582700624692	32.214637935341	38.82738162152875	32.83331400630734	33.81678063490157
SOCS4	NC_041741.1	2753064	2761347	-	chr14	52889406	29.18236853840756	31.480860502183308	21.982944754619492	16.034906864348155	26.960113440523912	30.201623685067993
WDHD1	NC_041741.1	2762199	2797130	+	chr14	52889406	144.3933656157725	39.64256507682342	16.816446217819518	14.775021325006515	23.7758480735329	35.39841180045376
GCH1	NC_041741.1	2811263	2835432	+	chr14	52889406	8.724341019996961	8.420806307168375	4.4573712866509565	7.330243137987728	350.55223617941067	327.54828280887955
SAMD4A	NC_041741.1	2846413	2912722	-	chr14	52889406	74.43298541111332	74.53493172396213	65.84753037098004	61.16171618258511	32.621029648507935	56.48682734114961
CGRRF1	NC_041741.1	2921698	2930373	-	chr14	52889406	6.984994550820352	6.6934614236466565	15.195583931764626	8.131988481205136	13.515437446561856	13.858101641028705
GMFB	NC_041741.1	2932815	2953519	+	chr14	52889406	137.3255450426104	138.01485619338524	29.479432827623373	37.45296103315605	77.83759785978033	45.26477764270789
CNIH1	NC_041741.1	2955412	2967884	+	chr14	52889406	144.9455390980508	103.12248954624656	47.815437438619355	40.889012504087795	47.5516961470658	37.205990275370546
BMP4	NC_041741.1	3060091	3066194	+	chr14	52889406	19.188028509170532	15.200634974991116	19.45034743265872	18.21107279593826	7.14690671257983	9.037892374583938
DDHD1	NC_041741.1	3235008	3284507	+	chr14	52889406	20.568462214866255	19.691731672147583	21.982944754619492	26.686666424236574	32.337983838108734	33.44020178596057
LOC114816488	NC_041741.1	3294968	3318233	-	chr14	52889406	1.076738290442663	1.7705285056097608	4.86258685816468	3.206981372869631	1.3444675993962056	3.690472719621775
FERMT2	NC_041741.1	3318149	3395487	+	chr14	52889406	200.41136539290488	203.26530916841816	110.72515491612491	161.15081398669895	56.821446437639636	50.76282883724645
GNPNAT1	NC_041741.1	3412671	3430363	+	chr14	52889406	86.91210611060265	103.33840765668677	12.359074931168562	30.92446323838573	158.08108510795387	101.6009734442811
STYX	NC_041741.1	3431061	3459543	-	chr14	52889406	41.96518465314994	54.71364918555041	19.855563004172442	19.814563482373078	25.61564584112771	16.04225896488649
PSMC6	NC_041741.1	3463518	3481849	-	chr14	52889406	97.92796708205451	80.23516983958379	30.18856007777239	51.88437721106939	75.85627718698592	37.13067450558235
ERO1A	NC_041741.1	3492599	3523916	+	chr14	52889406	20.4580275184106	20.166751515116054	7.2938802872470205	7.330243137987728	15.213712308957064	9.263839683948536
GPR137C	NC_041741.1	3524424	3548128	-	chr14	52889406	16.37194374955126	10.10496756860205	6.584753037098004	10.880829657950533	5.943962018383225	3.3892096404689767
TXNDC16	NC_041741.1	3548578	3600066	+	chr14	52889406	16.068248334298204	2.8069354357227914	8.104311430274468	10.651759559888417	8.137567048977035	5.648682734114961
PTGDR	NC_041741.1	3689147	3698853	-	chr14	52889406	21.89367857233415	34.76281578087457	1.21564671454117	1.1453504903105824	2.9719810091916123	2.1088415540695857
NID2	NC_041741.1	3761671	3799671	+	chr14	52889406	535.4978431134845	411.9717547199297	96.13739434163087	82.69430540042406	7.3591910703792305	5.723998503903161
RTRAF	NC_041741.1	3799770	3813628	-	chr14	52889406	191.76985039524968	154.51099983101767	248.29584144503397	266.2939889972104	140.319960505404	115.53439085509801
GNG2	NC_041741.1	3819898	3871021	-	chr14	52889406	14.135641146324192	5.397952761005368	9.62386982345093	6.757567892832437	25.049554220329306	19.808047454296464
FRMD6	NC_041741.1	3885646	3942078	-	chr14	52889406	316.72670943482643	409.0352684179428	24.616845969458694	25.42678088489493	38.21118440389216	33.967412174477964
TMX1	NC_041741.1	4087211	4099222	-	chr14	52889406	189.42311309556695	214.5794181554854	20.159474682807737	30.92446323838573	78.82825819617753	41.95088377202711
TRIM9	NC_041741.1	4135615	4201782	+	chr14	52889406	0.7454342010756898	1.0795905522010736	1.316950607419601	1.4889556374037574	2.193605030593809	4.594261957080168
PYGL	NC_041741.1	4207256	4238355	+	chr14	52889406	134.6198949794468	184.48043356011945	17.01905400357638	17.75293259981403	282.1259115154038	387.57495133007455
NIN	NC_041741.1	4263960	4342504	+	chr14	52889406	19.022376464487046	17.662101434009564	13.37211385995287	12.484320344385349	12.312492752365252	9.263839683948536
SAV1	NC_041741.1	4344476	4367959	+	chr14	52889406	53.94734921858881	65.55273832964919	150.74019260310507	183.14154340066216	40.90011960268457	35.39841180045376
ATL1	NC_041741.1	4368417	4410676	-	chr14	52889406	6.073908305061176	4.361545830892338	10.738212645113668	9.506409069577835	3.821118440389216	3.0126307915279793
MAP4K5	NC_041741.1	4412788	4477440	+	chr14	52889406	84.26167339566686	95.78127379127925	20.46338636144303	28.633762257764563	37.92813859349296	29.222518677821398
CDKL1	NC_041741.1	4481843	4504470	+	chr14	52889406	2.346737299682727	1.9000793718738895	16.309926753427366	15.920371815317097	9.62355755357284	10.016997381830532
DMAC2L	NC_041741.1	4494265	4513918	-	chr14	52889406	5.9634736086055185	4.534280319244509	23.502503147795952	25.54131593392599	7.07614525998003	7.908155827760946
L2HGDH	NC_041741.1	4514005	4535812	+	chr14	52889406	13.611076338159817	15.071084108726987	7.597791965882313	9.620944118608893	20.167013990943083	21.61562592921325
SOS2	NC_041741.1	4543040	4610990	+	chr14	52889406	23.41215564859944	30.66037168251049	36.97592090062725	55.09135858393902	33.75321289010474	29.222518677821398
VCPKMT	NC_041741.1	4612318	4641060	+	chr14	52889406	1.2147816610122353	1.4682431509934601	2.7352051077176327	3.8941916670559804	3.821118440389216	4.067051568562772
ARF6	NC_041741.1	4715894	4719565	-	chr14	52889406	60.628648354156105	81.61704574640117	39.407214329709596	49.937281377541396	61.06713359362765	60.629194679500586
NEMF	NC_041741.1	4741105	4769270	+	chr14	52889406	85.58688975313476	111.80239758594318	78.2066053021486	109.38097182466063	96.5893827987274	83.60050446490142
KLHDC2	NC_041741.1	4769892	4782497	-	chr14	52889406	82.66037029705983	101.6542463952531	199.06214950611658	203.98692232431475	123.90330350225031	133.30891252511307
KLHDC1	NC_041741.1	4785392	4807718	-	chr14	52889406	17.91802949993047	23.491890415895362	12.1564671454117	16.37851201144133	14.364574877759459	15.289101267004495
POLE2	NC_041741.1	4807738	4827829	+	chr14	52889406	36.38823248213923	7.341215754967301	2.1273817504470474	2.176165931590107	3.1842653669910135	2.636051942586982
DNAAF2	NC_041741.1	4830542	4846725	+	chr14	52889406	21.645200505308917	27.162498293379013	33.32898075700374	47.87565049498235	43.30600899107778	26.05925634671702
MGAT2	NC_041741.1	4849587	4851247	-	chr14	52889406	108.19839385243068	131.6236801243549	78.61182087366232	89.91001348938073	282.6920031362022	260.3666161578056
LRR1	NC_041741.1	4853812	4863217	-	chr14	52889406	25.924544992965657	10.234518434866178	6.179537465584281	3.3215164219006894	6.793099449580828	4.820209266444767
RPS29	NC_041741.1	4870430	4874960	+	chr14	52889406	244.88893939042106	236.64624904247535	794.8303435241684	455.50588999651865	320.54938027709534	571.4207453830695
MIS18BP1	NC_041741.1	6345672	6360530	+	chr14	52889406	89.14840871382971	42.535867756722304	10.636908752235238	11.568039952136884	17.548840244750473	12.050523166111917
FANCM	NC_041741.1	6363836	6412659	-	chr14	52889406	56.238869170043706	78.76692668859033	40.724164937129196	48.333790691106586	27.172397798323313	24.85420403010583
LOC120638796	NC_041741.1	6398939	6407407	+	chr14	52889406	0.9110862457591764	0.5182034650565154	1.5195583931764625	2.8633762257764563	3.8918798929890164	3.3892096404689767
FKBP3	NC_041741.1	6413992	6421094	+	chr14	52889406	81.58363200661717	83.43075787409897	99.68303059237594	165.73221594794128	55.97230900644203	47.75019804571847
PRPF39	NC_041741.1	6421220	6446133	-	chr14	52889406	30.093454784166735	28.242088845580085	17.930789039482256	23.02154485524271	10.048126269171641	8.811945065219339
TOGARAM1	NC_041741.1	6447930	6485110	-	chr14	52889406	75.56494104978381	126.48482909587779	21.679033075984197	32.527953924820544	80.38501015337313	102.3541311421631
KLHL28	NC_041741.1	6485363	6502275	+	chr14	52889406	21.70041785353675	28.112537979315956	10.029085394964653	8.131988481205136	31.701130764710534	25.155467109258627
C14H14orf28	NC_041741.1	6504943	6518278	-	chr14	52889406	13.887163079298961	16.237041905104146	12.561682716925423	14.316881128882281	8.349851406776434	6.175893122632358
FBXO33	NC_041741.1	8315566	8336900	+	chr14	52889406	6.902168528478609	6.088890714414055	15.398191717521486	17.982002697876144	41.46621122348297	39.76672644816933
MIA2	NC_041741.1	8341494	8398151	-	chr14	52889406	35.587580932835706	39.59938145473538	30.796383435042973	55.54949878006325	295.21678024636685	183.84579405299493
PNN	NC_041741.1	8401265	8412294	-	chr14	52889406	87.76797500813399	83.90577771706744	40.11634157985861	49.82274632851034	36.37138663629735	16.343522044039286
TRAPPC6B	NC_041741.1	8414421	8423391	+	chr14	52889406	54.19582728561404	51.086224930154806	35.760274186086086	59.78729559421241	39.20184474028937	35.85030641918296
GEMIN2	NC_041741.1	8424177	8436530	-	chr14	52889406	23.7158510638525	28.803475932724645	3.140420679231356	6.413962745739262	7.14690671257983	4.443630417503769
SEC23A	NC_041741.1	8437197	8477394	+	chr14	52889406	152.95205459108598	180.85300930472386	87.02004398257209	69.63730981088342	248.23117572009943	150.10432918788158
LOC103168368	NC_041741.1	8473044	8489954	-	chr14	52889406	15.019118717969453	16.452960015544363	8.003007537396035	7.444778187018787	16.98274862395207	10.996102389077125
STXBP6	NC_041741.1	8490378	8567779	-	chr14	52889406	14.549771258032909	14.50969702158243	16.208622860548935	29.779112748075146	21.016151422140688	11.447997007806322
NOVA1	NC_041741.1	9067881	9214149	-	chr14	52889406	28.105630247964896	20.944056712700828	9.927781502086221	6.413962745739262	8.845181574975037	14.4606277993343
PRKD1	NC_041741.1	10486976	10652482	-	chr14	52889406	1.8773898397461817	1.7705285056097608	32.41724572109787	52.22798235816256	3.0427424617914127	2.485420403010583
G2E3	NC_041741.1	10871703	10904380	+	chr14	52889406	77.60798293421348	33.55367436240937	5.673018001192126	7.21570808895667	19.530160917544883	17.09667974192128
SCFD1	NC_041741.1	10906261	10956686	+	chr14	52889406	80.17558962680752	82.73981992069028	15.90471118191364	23.823290198460118	63.68530733982026	48.80461882275326
