Geneid	species	chr	gstart	gend	gstrand	Length	ghf1	ghf2	ghf3	ghm1	ghm2	ghm3	glf2	glf3	glm2	glm5
NXPE3	gga	chr1	86495531	86514755	+	5991	18.25670712181274	23.136933649293326	19.56628565273311	20.86793454257663	17.805030003885463	25.491160503982258	13.741711042011103	12.332617809283926	12.584354551756022	24.20183817246296
NXPH2	gga	chr7	31425143	31458314	-	13505	3.23738120474005	1.837760513894989	5.5903673293523175	2.21691683362246	10.640114315574927	2.6086106799407336	6.961659778992409	2.9998259536096037	5.80816363927201	2.7736938130238444
NXT2	gga	chr4	13807631	13813922	-	1387	11.67580106627559	11.026563083369934	10.072299757195124	13.060531780688839	10.72592168908763	12.127751406742007	19.855864413126177	17.93229292268852	14.455873946632558	18.38251978043254
NYAP2	gga	chr9	8893998	9022984	+	5565	0.05307182302852541	0.09424412891769175	0.19277128721904543	0.048193844209183906	0.7293626748579587	0.13729529894424913	0.48428937592990673	0.86661638659833	0.12907030309493356	0.2175446127861839
NYX	gga	chr1	113301350	113321773	-	16156	3.608883965939728	1.884882578353835	2.2650626248237837	1.97594761257654	1.5445327232286186	1.5102482883867405	2.2398383636758186	2.133209567011274	2.065124849518937	2.2842184342549308
OAF	gga	chr24	3862359	3885967	-	4983	9.924430906334251	9.848511471898789	12.819290600066521	8.433922736607183	13.729179762032164	14.09565069160958	181.54797980172378	235.18635476299295	166.37162068936937	223.74463425059014
OARD1	gga	chr26	4718933	4722505	-	1991	55.353911418752	61.07019553866426	46.21691611076614	60.676049859362536	45.26338952794979	47.641468733654456	27.846639115969637	31.598166711354494	30.07338062111952	29.368522726134827
OASL	gga	chr12	3635443	3637472	-	1627	18.15056347575569	18.707459590161815	36.433773284399585	100.05042057826579	18.234066871448967	195.32544529801845	67.19515091027456	368.778603897074	113.71093702663646	1680.3145891604845
OAT	gga	chr6	32974837	32991683	-	2249	173.22643036510692	118.93609069412699	120.04831911566055	96.0985253531127	103.74111457685554	59.44886444285988	377.38249619337984	307.18217764962344	988.7430568587386	758.4692924790302
OAZ1	gga	chr28	2082137	2086055	-	1000	275.65504881016096	294.4657808033279	288.9159667195444	334.03153421385366	301.8274363309259	292.21016125301026	741.2654260327134	834.018277902439	865.480917403077	1177.5146028584168
OAZ2	gga	chr10	1594189	1603879	+	1332	70.00173457462502	77.98701667938992	64.77115250559926	75.80891694104628	92.02840809237185	64.71185090238943	45.886418369358665	56.86336752064427	58.4688473020049	55.25633164769071
OBSCN	gga	chr2	2172891	2353488	-	38040	1487.5501276665386	1122.2119650874145	1108.290323044097	1425.622105551869	1421.1417201173545	2655.2453164821304	2.4214468796495336	4.933047123713571	3.4203630320157394	10.986002945702287
OBSL1	gga	chr7	22058129	22070809	+	7490	135.49236419182537	168.17864805362092	220.6267382221975	94.84548540367393	191.69367242737408	164.1594124376739	0.12107234398247668	0.13332559793820462	0	0.054386153196545974
OC3	gga	chr1	48037629	48043551	+	971	8.332276215478489	5.890258057355735	13.638568570747465	1.9277537683673562	14.32983137662107	10.754798417299517	24.09339645251286	5.333023917528185	10.261089096047218	2.8824661194169368
OCEL1	gga	chr28	3460705	3462715	+	1494	0.1592154690855762	0.047122064458845876	0.04819282180476136	0.19277537683673562	0.17161474702540205	0.1830603985923322	1.3317957838072436	0.3999767938146138	1.2907030309493357	0.8157922979481896
OCIAD1	gga	chr4	66268420	66282832	-	2546	105.50678418070851	126.71123132983656	114.69891589533204	122.21958891449039	111.20635607246054	96.9304810546399	116.0478417072039	108.46037392272946	164.3064958398504	151.95491203114946
OCLN	gga	chr28	3462781	3469424	+	2296	2.3882320362836436	2.9215679964484442	2.987954951895204	1.8313660799489884	3.3035838802389894	3.6154428721985608	23.73017942056543	30.664887525787062	27.104763649936046	30.51063194326229
OCRL	gga	chr4	1648820	1669071	-	4221	41.92674019253507	49.808022133000094	42.457876009994756	40.48282913571448	47.966321793599874	55.23847527523624	42.133175705901884	39.93101658249228	41.10889153573634	33.50187036907232
OCSTAMP	gga	chr20	5539382	5548821	-	6692	0.6899336993708303	0.376976515670767	0.19277128721904543	0.7229076631377586	0.3432294940508041	0.41188589683274746	0.06053617199123834	0.13332559793820462	0.12907030309493356	0.054386153196545974
ODC1	gga	chr3	96780467	96788530	-	1974	36.93798882785369	32.93832305673327	51.42174086568037	50.16979182176045	33.336164609684346	42.56154267271724	17.91870690940655	26.731782386610025	38.14027456455287	41.387862582571486
ODF2	gga	chr17	5481113	5500390	+	5269	71.2223865042811	83.73590854336912	84.48201662374666	78.7487414378065	71.73496425661806	89.3334745130581	53.574512212245935	70.52924130931024	76.21601397755826	63.251096167582965
ODF2L	gga	chr8	16384677	16409682	+	14277	0.05307182302852541	0.28273238675307527	0.4819282180476136	0.5783261305102069	1.0296884821524124	0.4576509964808305	1.08965109584229	1.066604783505637	0.5162812123797342	0.6526338383585517
ODF3L15	gga	chr19	251270	256166	+	1726	48.13614348687255	83.54742028553373	120.91578990814625	39.61533993994917	68.00234350881557	64.75761600203751	207.09424438202637	276.65061572177456	329.5164838013654	110.67582175497105
OFCC1	gga	chr2	63453297	63632861	+	10854	0.5307182302852541	0.753953031341534	0.674699505266659	0.38555075367347125	0.5148442410762062	0.5491811957769965	0.544825547921145	0.06666279896910231	0.19360545464240034	0.3807030723758218
OFD1	gga	chr1	124308398	124337711	-	3495	17.513701599413384	14.089497273194917	18.12050099859027	19.229343839464377	12.484972846098	20.045113645860376	22.095702776801996	21.998723659803762	28.072790923148048	17.13163825691198
OGDH	gga	chr22	5177330	5198091	+	3433	474.5682415210742	624.7443305953786	459.51855590839955	438.0338500172725	496.6959815782699	271.29551071383634	116.71373959910753	135.7254587010923	175.7937528152995	149.9970105160738
OGDHL	gga	chr6	3581698	3636332	+	5937	1.0614364605705082	0.7068309668826881	0.674699505266659	0.14458153262755172	1.844858530523072	1.0068321922578272	0.4237532039386684	0.06666279896910231	0.3226757577373339	0.4350892255723678
OGFOD1	gga	chr11	2147574	2155703	-	2169	14.753966801930064	16.869699076266823	16.289173770009338	17.73533466897968	15.445327232286186	22.836784724393443	22.035166604810755	25.06521241238247	32.52571637992326	20.01410437632892
OGFOD2	gga	chr15	5498808	5504316	-	1633	6.633977878565676	7.021187604368036	8.626515103052283	8.385728892398	7.036204628041484	14.919422485275074	13.13634932209872	17.199002134028394	21.42567031375897	12.56320138840212
OGFOD3	gga	chr18	3514704	3550090	+	3411	10.136718198448353	8.764703989345334	11.566277233142726	10.168901128137804	8.881063158564556	12.997288300055587	26.030553956232488	33.46472508248936	26.201271528271512	39.59311952708547
OGFR	gga	chr20	8323174	8339606	+	6742	45.64176780453185	40.524975434607455	48.433785913785165	51.519219459617595	41.187539286096495	62.789716717169945	89.59353454703275	90.52808100004093	73.763678218754535	143.30751367289864
OGFRL1	gga	chr3	82399855	82415226	+	8170	22.07787837986657	16.681210818431442	20.5783349106331	17.783528513188863	18.448585305230722	14.278711090201911	9.201498142668228	8.732826664952402	5.743628487724544	5.27545686006496
OGG1	gga	chr12	11872822	11874806	+	1319	0.902220991484932	1.3665398693065305	1.5903631195571248	0.38555075367347125	0.9009774218833608	1.739073786627156	2.966272427570679	5.999651907219207	4.4529254567752075	3.0456245790065744
OGN	gga	chr12	3834014	3844076	+	2067	40.12229820956521	16.91682114072567	16.963873275275997	15.711193212193953	24.583812511388846	6.590174349323959	10.291149238510519	4.666395927837161	2.387800607256271	2.9368522726134825
OGT	gga	chr4	2199298	2217220	-	4317	2134.6017940303204	1940.9578350598617	2164.7251698262708	2024.8161706046526	1713.1013084943197	4428.36833724746	1309.276327826503	1051.9389677324343	1303.6745964103764	593.189772914727
OIP5	gga	chr5	24793049	24795962	-	781	3.7150276119967787	1.4136619337653762	2.457833912042829	1.6867845473214367	1.5445327232286186	1.2356576904982424	1.5739404717721968	2.2665351649494783	1.8715193948765365	3.4807138045789423
OIP5-AS1	gga	chr5	24775545	24790306	+	9131	526.5255562660005	492.28420740156287	552.530701991589	523.9634742422475	621.9747469068134	304.10908716151187	165.3242857080719	175.5231496856464	146.88200492203438	201.88140066557867
OIT3	gga	chr6	11950263	11973318	-	2519	9.977502729362778	10.74383069661686	8.963864855685612	8.482116580816367	11.498188050701938	17.66532846416006	155.2147449855351	47.99721525775366	92.09166125823509	69.07041455961338
OLA1	gga	chr7	16965025	17050197	+	1713	72.17767931879456	90.56860788990177	76.86755077859436	80.33913829670958	76.49727348657296	61.96594492350445	37.350818118594056	49.863773628888524	43.49669214299261	48.24051788533628
OLFM1	gga	chr17	7899618	7926416	+	3133	10.614364605705081	5.984502186273426	15.373510155718874	5.976036681938805	4.20456130212235	5.262986459529551	1.0291149238510517	3.266477149486013	1.6133787886866695	0.16315845958963793
OLFM2	gga	chr30	1037363	1050803	+	1297	12.471878411703472	11.30929547012301	9.060250499295135	11.855685675459242	9.438811086397113	10.983623915539932	5.08503844726402	3.066488752578706	4.4529254567752075	5.819318392030419
OLFM3	gga	chr8	11814214	11926924	+	4238	7.111624285822405	5.324793283849584	6.795187874471352	3.3253752504336895	5.148442410762062	6.269818651787378	13.620638698028626	10.466059438149061	7.1634018217688125	10.605299873326464
OLFML1	gga	chr5	7557261	7568034	+	5146	3.0781657356544736	3.1571783187426736	2.2650626248237837	8.337535048188816	2.359702771599278	6.956295146508624	1.271259611816005	0.9999419845365346	2.7104763649936046	0.7614061447516436
OLFML2A	gga	chr17	9813376	9819482	+	4444	155.6065851196365	82.51073486743913	143.51822333457932	140.4368620255619	121.16001139993385	132.94761447768127	48.005184389052005	29.19830594846681	41.237961838831275	26.159739687538615
OLFML2B	gga	chr8	4171799	4181633	-	3061	30.99394464865884	17.529407978690667	19.90363540536644	9.205024243954126	10.468499568549525	9.885261523985939	29.420579587741834	16.665699742275578	25.168709103512043	28.11764120261427
OLFML3	gga	chr26	3801415	3803010	+	1179	17.08912701518518	9.235924633933791	11.132541836899874	6.409781279821459	7.851374676412144	11.303979613076514	5.508791651202689	3.1331515515478086	2.839546668088538	2.8280799662203906
OLFR52I1L	gga	chr1	197189929	NA	-	2542	0.42457458422820327	0.7068309668826881	0.7228923270714204	0.24096922104591953	0.3432294940508041	0.32035569753658133	0.06053617199123834	0.3999767938146138	0.06453515154746678	0.054386153196545974
OMA1	gga	chr8	26648770	26666725	-	3436	11.728872889304116	13.571154564147612	10.216878222609408	11.662910298622505	11.626899110970989	8.283483036303032	11.683481194309	13.132571396913155	9.938413338309884	16.64216287814307
ONECUT1	gga	chr10	9103781	9115852	+	3029	0	0.14136619337653764	0	0	0	0	10.593830098466709	10.266071041241755	8.905850913550415	12.073726009633207
ONECUT2	gga	chrZ	398774	424591	-	12123	11.198154659018861	13.335544241853382	3.4216903481380565	4.81938442091839	7.980085736681196	5.766402555658464	54.05880158817584	36.79786503094447	56.27465214939103	44.32471485518497
ONECUT3	gga	chr28	2381764	2401389	-	4355	2.5474475053692194	2.1676149651069103	2.554219555652352	2.506079898877563	1.158399542421464	1.2814227901463253	4.600749071334114	4.466407530929855	3.6139684866581394	3.970189183347856
OPA1	gga	chr9	13184973	13234676	-	5170	78.06865167496088	88.16538260250063	73.54224607406583	81.49579055772999	92.28583021290996	46.31428084386005	98.31074331377107	108.12705992788395	110.74232005545299	141.34961215782297
OPA3	gga	chr32	527116	528511	+	909	1.6452265138842876	1.7906384494361434	2.0722913376047383	1.10845841681123	1.4587253497159174	1.4187180890905746	1.7555489877459118	1.4665815773202509	2.839546668088538	2.175446127861839
OPCML	gga	chr24	2142669	2396898	-	5113	0.7960773454278811	1.0366854180946092	1.6385559413618862	1.542203014693885	1.5445327232286186	1.4644831887386576	0.48428937592990673	0.1999883969073069	0.19360545464240034	0.32631691917927586
OPHN1	gga	chr4	499653	546043	-	4715	72.07153567273751	63.47342082606539	64.62657404018498	47.03719194816349	64.82747068884562	101.50699101944821	21.732485744854564	12.265955010314824	21.03845940447417	12.345656775615936
OPN3	gga	chr3	35912183	35931484	+	5280	1.8575138059983893	0.4240985801296129	0.28915693082856814	0.48193844209183906	0.21451843378175256	0.5491811957769965	3.026808599561917	1.2665931804129438	2.00058969797147	1.849129208682563
OPN4-1	gga	chr4	37205206	37253323	+	15701	0.8491491684564065	0.23561032229422937	0.674699505266659	0.5301322863010229	0.08580737351270103	0.5034160961289136	0.12107234398247668	0.3999767938146138	1.2261678794018689	0.2175446127861839
OPNVA	gga	chr6	36219396	36250696	+	5800	0.21228729211410163	0.09424412891769175	0.5301210398523749	0.09638768841836781	0.08580737351270103	0.22882549824041526	0.3026808599561917	0.9332791855674323	0.7744218185696014	0.8701784511447356
OPTC	gga	chr26	5176525	5179970	+	1466	0.5837900533137795	0.23561032229422937	0.28915693082856814	0.5301322863010229	0.3432294940508041	0.22882549824041526	0.06053617199123834	0.06666279896910231	0.12907030309493356	0.054386153196545974
OPTN	gga	chr1	7227292	7245393	+	2525	56.52149152537956	65.54679166225462	54.84343121381843	64.77252661714317	66.80104027963775	51.53150220374151	87.83798555928684	107.66042033510023	88.99397398395669	128.84079692261741
OR14J1L27	gga	chr33	2292931	NA	+	936	1.9105856290269148	0.047122064458845876	0	1.7349783915306207	0	2.2424898827560695	0	0	0	0
OR52B2	gga	chr1	197349929	197355410	-	4434	0.05307182302852541	0.047122064458845876	0	0.048193844209183906	0.08580737351270103	0.04576509964808305	1.5739404717721968	0.26665119587640923	1.0325624247594685	1.1964953703240113
OR52B2L	gga	chr1	197337705	197341089	-	2005	1.0614364605705082	0.4240985801296129	0.7228923270714204	0.38555075367347125	1.0725921689087627	0.7322415943693288	1.0291149238510517	0.5333023917528185	0.7098866670221345	0.3807030723758218
ORAI1	gga	chr15	5872047	5886679	+	3748	69.36487269828271	58.19574960667466	81.15671191921813	62.79657900456663	76.41146611306027	48.19064992943145	13.196885494089958	11.132687427840086	12.971565461040823	12.01933985643666
ORAI2	gga	chr19	4284069	4296320	+	9677	45.164121397275125	51.504416453518544	44.48197452579473	49.928822600714525	50.84086880627536	40.63940848749775	52.00057174047374	37.464493020635494	58.72698790819477	39.97382259946129
ORAOV1	gga	chr5	17793745	17811426	-	3942	18.999712644212096	17.48228591423182	21.012070306875952	29.928377253903207	14.415638750133773	29.930375169846315	23.00374535667057	23.73195643300042	21.554740616853906	22.787798189352763
ORC1	gga	chr8	24728875	24744099	-	2822	0.8491491684564065	0.6597089024238423	2.168676981214261	1.012070728392862	0.9009774218833608	0.961067092609744	0.8475064078773368	4.466407530929855	1.484308485591736	2.8280799662203906
ORC2	gga	chr7	11322144	11338842	-	3130	6.740121524622727	6.314356637485347	6.5060309436427834	5.7832613051020685	5.405864531300165	7.2766508440452045	7.930238530852223	6.4662915000029235	9.163991519740282	8.049150673088803
ORC3	gga	chr3	76381210	76418167	-	2458	6.262475117365998	8.529093667051104	8.626515103052283	7.470045852423506	5.148442410762062	5.6748723563622985	11.804553538291476	13.665873788665973	14.972155159012292	15.554439814212149
ORC4	gga	chr7	34556640	34570334	-	1724	9.499856322106048	12.58159121051185	11.903626985776055	11.807491831250056	11.927224918265443	11.39550981237268	10.714902442449187	14.199176180418792	14.64947940127496	10.442141413736827
ORC5	gga	chr1	13485999	13554943	-	3708	7.589270693079134	9.424412891769176	11.084349015095112	6.843525877704114	5.663286651838268	6.635939448972042	6.961659778992409	12.265955010314824	7.227936973316279	8.701784511447356
ORC6	gga	chr11	7821402	7826574	-	1361	5.5725414179951676	11.921882308088007	15.421702977523635	7.807402761887793	7.808470989655794	10.434442719762934	11.441336506344047	17.132339335059292	10.002948489857351	12.998290613974488
